u,i,ts,idx,label
111,105,0,1361,0
111,112,0,1362,0
111,113,0,1363,0
111,114,0,1364,0
111,115,0,1365,0
111,116,0,1366,0
111,117,0,1367,0
111,118,0,1368,0
111,19,0,1369,0
111,69,0,1370,0
111,74,0,1371,0
111,77,0,1372,0
111,78,0,1373,0
111,81,0,1374,0
111,82,0,1375,0
111,90,0,1376,0
111,99,0,1377,0
111,103,0,1378,0
111,109,0,1379,0
111,91,0,1380,0
2,13,0,1381,0
2,17,0,1382,0
2,29,0,1383,0
2,32,0,1384,0
2,39,0,1385,0
2,44,0,1386,0
2,49,0,1387,0
2,62,0,1388,0
2,84,0,1389,0
2,89,0,1390,0
2,94,0,1391,0
2,97,0,1392,0
2,98,0,1393,0
2,100,0,1394,0
2,105,0,1395,0
2,112,0,1396,0
2,12,0,1397,0
2,19,0,1398,0
2,52,0,1399,0
2,77,0,1400,0
2,99,0,1401,0
2,38,0,1402,0
2,45,0,1403,0
2,91,0,1404,0
2,119,0,1405,0
13,28,0,1406,0
13,29,0,1407,0
13,32,0,1408,0
13,33,0,1409,0
13,39,0,1410,0
13,41,0,1411,0
13,44,0,1412,0
13,46,0,1413,0
13,53,0,1414,0
13,56,0,1415,0
13,63,0,1416,0
13,65,0,1417,0
13,85,0,1418,0
13,87,0,1419,0
13,95,0,1420,0
13,19,0,1421,0
13,22,0,1422,0
13,52,0,1423,0
13,77,0,1424,0
13,90,0,1425,0
13,99,0,1426,0
13,58,0,1427,0
13,1,0,1428,0
13,12,0,1429,0
17,29,0,1430,0
17,32,0,1431,0
17,33,0,1432,0
17,39,0,1433,0
17,49,0,1434,0
17,56,0,1435,0
17,97,0,1436,0
17,106,0,1437,0
17,19,0,1438,0
17,22,0,1439,0
17,52,0,1440,0
17,54,0,1441,0
17,117,0,1442,0
17,1,0,1443,0
17,12,0,1444,0
29,3,0,1445,0
29,5,0,1446,0
29,28,0,1447,0
29,33,0,1448,0
29,39,0,1449,0
29,41,0,1450,0
29,44,0,1451,0
29,46,0,1452,0
29,53,0,1453,0
29,56,0,1454,0
29,75,0,1455,0
29,85,0,1456,0
29,87,0,1457,0
29,89,0,1458,0
29,106,0,1459,0
29,108,0,1460,0
29,54,0,1461,0
29,74,0,1462,0
29,78,0,1463,0
29,90,0,1464,0
29,45,0,1465,0
29,118,0,1466,0
29,58,0,1467,0
29,12,0,1468,0
29,19,0,1469,0
32,3,0,1470,0
32,5,0,1471,0
32,41,0,1472,0
32,44,0,1473,0
32,46,0,1474,0
32,56,0,1475,0
32,86,0,1476,0
32,88,0,1477,0
32,92,0,1478,0
32,113,0,1479,0
32,114,0,1480,0
32,115,0,1481,0
32,116,0,1482,0
32,54,0,1483,0
32,68,0,1484,0
32,77,0,1485,0
32,117,0,1486,0
32,38,0,1487,0
32,45,0,1488,0
32,91,0,1489,0
32,58,0,1490,0
39,3,0,1491,0
39,5,0,1492,0
39,28,0,1493,0
39,41,0,1494,0
39,46,0,1495,0
39,53,0,1496,0
39,61,0,1497,0
39,64,0,1498,0
39,72,0,1499,0
39,92,0,1500,0
39,97,0,1501,0
39,100,0,1502,0
39,108,0,1503,0
39,54,0,1504,0
39,68,0,1505,0
39,82,0,1506,0
39,109,0,1507,0
39,45,0,1508,0
39,119,0,1509,0
39,1,0,1510,0
39,22,0,1511,0
39,38,0,1512,0
44,3,0,1513,0
44,33,0,1514,0
44,46,0,1515,0
44,49,0,1516,0
44,56,0,1517,0
44,67,0,1518,0
44,79,0,1519,0
44,85,0,1520,0
44,87,0,1521,0
44,88,0,1522,0
44,92,0,1523,0
44,98,0,1524,0
44,74,0,1525,0
44,78,0,1526,0
44,82,0,1527,0
44,90,0,1528,0
44,45,0,1529,0
44,22,0,1530,0
44,38,0,1531,0
49,28,0,1532,0
49,41,0,1533,0
49,53,0,1534,0
49,56,0,1535,0
49,76,0,1536,0
49,87,0,1537,0
49,92,0,1538,0
49,94,0,1539,0
49,106,0,1540,0
49,108,0,1541,0
49,115,0,1542,0
49,52,0,1543,0
49,54,0,1544,0
49,69,0,1545,0
49,81,0,1546,0
49,99,0,1547,0
49,119,0,1548,0
49,58,0,1549,0
49,1,0,1550,0
49,12,0,1551,0
49,22,0,1552,0
49,45,0,1553,0
62,33,0,1554,0
62,61,0,1555,0
62,63,0,1556,0
62,66,0,1557,0
62,67,0,1558,0
62,70,0,1559,0
62,71,0,1560,0
62,73,0,1561,0
62,76,0,1562,0
62,79,0,1563,0
62,80,0,1564,0
62,83,0,1565,0
62,84,0,1566,0
62,86,0,1567,0
62,89,0,1568,0
62,95,0,1569,0
62,100,0,1570,0
62,105,0,1571,0
62,108,0,1572,0
62,112,0,1573,0
62,68,0,1574,0
62,77,0,1575,0
62,78,0,1576,0
62,81,0,1577,0
62,82,0,1578,0
62,99,0,1579,0
62,103,0,1580,0
62,117,0,1581,0
62,91,0,1582,0
62,107,0,1583,0
62,96,0,1584,0
62,19,0,1585,0
84,41,0,1586,0
84,46,0,1587,0
84,65,0,1588,0
84,67,0,1589,0
84,70,0,1590,0
84,72,0,1591,0
84,73,0,1592,0
84,75,0,1593,0
84,79,0,1594,0
84,80,0,1595,0
84,85,0,1596,0
84,89,0,1597,0
84,92,0,1598,0
84,94,0,1599,0
84,95,0,1600,0
84,97,0,1601,0
84,98,0,1602,0
84,100,0,1603,0
84,106,0,1604,0
84,112,0,1605,0
84,113,0,1606,0
84,114,0,1607,0
84,116,0,1608,0
84,103,0,1609,0
84,119,0,1610,0
84,12,0,1611,0
84,52,0,1612,0
84,82,0,1613,0
89,3,0,1614,0
89,63,0,1615,0
89,66,0,1616,0
89,67,0,1617,0
89,70,0,1618,0
89,71,0,1619,0
89,72,0,1620,0
89,73,0,1621,0
89,75,0,1622,0
89,76,0,1623,0
89,79,0,1624,0
89,80,0,1625,0
89,85,0,1626,0
89,92,0,1627,0
89,97,0,1628,0
89,98,0,1629,0
89,100,0,1630,0
89,106,0,1631,0
89,114,0,1632,0
89,115,0,1633,0
89,90,0,1634,0
89,99,0,1635,0
89,109,0,1636,0
89,91,0,1637,0
89,119,0,1638,0
89,52,0,1639,0
89,68,0,1640,0
89,74,0,1641,0
89,77,0,1642,0
89,81,0,1643,0
89,82,0,1644,0
89,38,0,1645,0
89,58,0,1646,0
94,33,0,1647,0
94,41,0,1648,0
94,61,0,1649,0
94,63,0,1650,0
94,66,0,1651,0
94,67,0,1652,0
94,72,0,1653,0
94,73,0,1654,0
94,75,0,1655,0
94,76,0,1656,0
94,79,0,1657,0
94,80,0,1658,0
94,83,0,1659,0
94,86,0,1660,0
94,87,0,1661,0
94,88,0,1662,0
94,105,0,1663,0
94,106,0,1664,0
94,114,0,1665,0
94,116,0,1666,0
94,103,0,1667,0
94,117,0,1668,0
94,118,0,1669,0
94,96,0,1670,0
94,12,0,1671,0
94,54,0,1672,0
94,68,0,1673,0
94,74,0,1674,0
94,77,0,1675,0
94,78,0,1676,0
94,81,0,1677,0
94,91,0,1678,0
97,33,0,1679,0
97,56,0,1680,0
97,64,0,1681,0
97,65,0,1682,0
97,66,0,1683,0
97,67,0,1684,0
97,71,0,1685,0
97,72,0,1686,0
97,76,0,1687,0
97,87,0,1688,0
97,98,0,1689,0
97,100,0,1690,0
97,105,0,1691,0
97,106,0,1692,0
97,112,0,1693,0
97,113,0,1694,0
97,115,0,1695,0
97,116,0,1696,0
97,99,0,1697,0
97,109,0,1698,0
97,117,0,1699,0
97,23,0,1700,0
97,52,0,1701,0
97,68,0,1702,0
97,69,0,1703,0
97,77,0,1704,0
97,78,0,1705,0
97,81,0,1706,0
97,96,0,1707,0
98,5,0,1708,0
98,28,0,1709,0
98,41,0,1710,0
98,53,0,1711,0
98,61,0,1712,0
98,65,0,1713,0
98,66,0,1714,0
98,70,0,1715,0
98,71,0,1716,0
98,75,0,1717,0
98,79,0,1718,0
98,83,0,1719,0
98,85,0,1720,0
98,92,0,1721,0
98,105,0,1722,0
98,106,0,1723,0
98,112,0,1724,0
98,113,0,1725,0
98,114,0,1726,0
98,116,0,1727,0
98,99,0,1728,0
98,118,0,1729,0
98,107,0,1730,0
98,1,0,1731,0
98,54,0,1732,0
98,68,0,1733,0
98,74,0,1734,0
98,81,0,1735,0
98,82,0,1736,0
98,96,0,1737,0
100,41,0,1738,0
100,61,0,1739,0
100,63,0,1740,0
100,64,0,1741,0
100,65,0,1742,0
100,67,0,1743,0
100,73,0,1744,0
100,75,0,1745,0
100,76,0,1746,0
100,83,0,1747,0
100,85,0,1748,0
100,87,0,1749,0
100,88,0,1750,0
100,106,0,1751,0
100,108,0,1752,0
100,113,0,1753,0
100,103,0,1754,0
100,109,0,1755,0
100,118,0,1756,0
100,107,0,1757,0
100,1,0,1758,0
100,23,0,1759,0
100,68,0,1760,0
100,74,0,1761,0
100,78,0,1762,0
100,82,0,1763,0
100,91,0,1764,0
105,63,0,1765,0
105,64,0,1766,0
105,65,0,1767,0
105,67,0,1768,0
105,71,0,1769,0
105,72,0,1770,0
105,73,0,1771,0
105,76,0,1772,0
105,95,0,1773,0
105,106,0,1774,0
105,113,0,1775,0
105,114,0,1776,0
105,116,0,1777,0
105,23,0,1778,0
105,68,0,1779,0
105,69,0,1780,0
105,74,0,1781,0
105,77,0,1782,0
105,78,0,1783,0
105,90,0,1784,0
105,99,0,1785,0
105,103,0,1786,0
105,91,0,1787,0
105,96,0,1788,0
112,3,0,1789,0
112,5,0,1790,0
112,33,0,1791,0
112,61,0,1792,0
112,63,0,1793,0
112,66,0,1794,0
112,67,0,1795,0
112,70,0,1796,0
112,75,0,1797,0
112,76,0,1798,0
112,80,0,1799,0
112,83,0,1800,0
112,85,0,1801,0
112,92,0,1802,0
112,95,0,1803,0
112,106,0,1804,0
112,108,0,1805,0
112,113,0,1806,0
112,115,0,1807,0
112,116,0,1808,0
112,119,0,1809,0
112,69,0,1810,0
112,74,0,1811,0
112,78,0,1812,0
112,81,0,1813,0
112,90,0,1814,0
112,103,0,1815,0
112,107,0,1816,0
112,96,0,1817,0
12,3,0,1818,0
12,1,0,1819,0
12,28,0,1820,0
12,33,0,1821,0
12,53,0,1822,0
12,56,0,1823,0
12,65,0,1824,0
12,79,0,1825,0
12,114,0,1826,0
12,23,0,1827,0
12,54,0,1828,0
12,77,0,1829,0
12,38,0,1830,0
12,45,0,1831,0
19,3,0,1832,0
19,5,0,1833,0
19,1,0,1834,0
19,28,0,1835,0
19,33,0,1836,0
19,46,0,1837,0
19,53,0,1838,0
19,56,0,1839,0
19,63,0,1840,0
19,65,0,1841,0
19,72,0,1842,0
19,88,0,1843,0
19,23,0,1844,0
19,52,0,1845,0
19,54,0,1846,0
19,68,0,1847,0
19,90,0,1848,0
19,103,0,1849,0
19,117,0,1850,0
19,38,0,1851,0
19,45,0,1852,0
19,58,0,1853,0
52,3,0,1854,0
52,5,0,1855,0
52,28,0,1856,0
52,33,0,1857,0
52,1,0,1858,0
52,53,0,1859,0
52,64,0,1860,0
52,65,0,1861,0
52,83,0,1862,0
52,86,0,1863,0
52,54,0,1864,0
52,74,0,1865,0
52,78,0,1866,0
52,81,0,1867,0
52,99,0,1868,0
52,103,0,1869,0
52,58,0,1870,0
52,38,0,1871,0
77,5,0,1872,0
77,61,0,1873,0
77,63,0,1874,0
77,64,0,1875,0
77,65,0,1876,0
77,66,0,1877,0
77,67,0,1878,0
77,70,0,1879,0
77,76,0,1880,0
77,79,0,1881,0
77,83,0,1882,0
77,85,0,1883,0
77,86,0,1884,0
77,87,0,1885,0
77,88,0,1886,0
77,92,0,1887,0
77,95,0,1888,0
77,114,0,1889,0
77,115,0,1890,0
77,81,0,1891,0
77,82,0,1892,0
77,90,0,1893,0
77,103,0,1894,0
77,109,0,1895,0
77,107,0,1896,0
99,5,0,1897,0
99,56,0,1898,0
99,61,0,1899,0
99,65,0,1900,0
99,66,0,1901,0
99,70,0,1902,0
99,71,0,1903,0
99,72,0,1904,0
99,73,0,1905,0
99,79,0,1906,0
99,80,0,1907,0
99,83,0,1908,0
99,85,0,1909,0
99,86,0,1910,0
99,87,0,1911,0
99,88,0,1912,0
99,92,0,1913,0
99,1,0,1914,0
99,22,0,1915,0
99,23,0,1916,0
99,68,0,1917,0
99,78,0,1918,0
99,81,0,1919,0
99,82,0,1920,0
99,113,0,1921,0
99,114,0,1922,0
99,115,0,1923,0
99,109,0,1924,0
99,117,0,1925,0
99,118,0,1926,0
99,119,0,1927,0
99,91,0,1928,0
38,5,0,1929,0
38,33,0,1930,0
38,23,0,1931,0
38,53,0,1932,0
38,65,0,1933,0
38,79,0,1934,0
38,87,0,1935,0
38,88,0,1936,0
38,54,0,1937,0
38,68,0,1938,0
38,45,0,1939,0
38,58,0,1940,0
45,3,0,1941,0
45,5,0,1942,0
45,28,0,1943,0
45,46,0,1944,0
45,53,0,1945,0
45,56,0,1946,0
45,73,0,1947,0
45,75,0,1948,0
45,92,0,1949,0
45,106,0,1950,0
45,54,0,1951,0
91,61,0,1952,0
91,63,0,1953,0
91,66,0,1954,0
91,67,0,1955,0
91,72,0,1956,0
91,75,0,1957,0
91,79,0,1958,0
91,83,0,1959,0
91,85,0,1960,0
91,86,0,1961,0
91,87,0,1962,0
91,22,0,1963,0
91,69,0,1964,0
91,74,0,1965,0
91,81,0,1966,0
91,82,0,1967,0
91,108,0,1968,0
91,114,0,1969,0
91,115,0,1970,0
91,116,0,1971,0
91,103,0,1972,0
91,118,0,1973,0
91,119,0,1974,0
91,96,0,1975,0
119,46,0,1976,0
119,64,0,1977,0
119,66,0,1978,0
119,70,0,1979,0
119,71,0,1980,0
119,72,0,1981,0
119,73,0,1982,0
119,76,0,1983,0
119,79,0,1984,0
119,83,0,1985,0
119,85,0,1986,0
119,86,0,1987,0
119,87,0,1988,0
119,95,0,1989,0
119,108,0,1990,0
119,114,0,1991,0
119,116,0,1992,0
119,54,0,1993,0
119,68,0,1994,0
119,69,0,1995,0
119,74,0,1996,0
119,78,0,1997,0
119,81,0,1998,0
119,82,0,1999,0
119,103,0,2000,0
119,109,0,2001,0
119,107,0,2002,0
119,96,0,2003,0
3,46,0,2004,0
3,53,0,2005,0
3,70,0,2006,0
3,85,0,2007,0
3,87,0,2008,0
3,92,0,2009,0
3,106,0,2010,0
3,108,0,2011,0
3,22,0,2012,0
3,23,0,2013,0
3,58,0,2014,0
46,5,0,2015,0
46,28,0,2016,0
46,53,0,2017,0
46,61,0,2018,0
46,63,0,2019,0
46,66,0,2020,0
46,72,0,2021,0
46,85,0,2022,0
46,87,0,2023,0
46,92,0,2024,0
46,54,0,2025,0
46,58,0,2026,0
46,23,0,2027,0
53,5,0,2028,0
53,33,0,2029,0
53,41,0,2030,0
53,56,0,2031,0
53,61,0,2032,0
53,65,0,2033,0
53,66,0,2034,0
53,70,0,2035,0
53,80,0,2036,0
53,83,0,2037,0
53,85,0,2038,0
53,69,0,2039,0
53,74,0,2040,0
53,109,0,2041,0
53,58,0,2042,0
53,1,0,2043,0
53,22,0,2044,0
70,28,0,2045,0
70,41,0,2046,0
70,56,0,2047,0
70,63,0,2048,0
70,65,0,2049,0
70,66,0,2050,0
70,71,0,2051,0
70,72,0,2052,0
70,76,0,2053,0
70,80,0,2054,0
70,83,0,2055,0
70,86,0,2056,0
70,87,0,2057,0
70,92,0,2058,0
70,106,0,2059,0
70,113,0,2060,0
70,114,0,2061,0
70,116,0,2062,0
70,74,0,2063,0
70,78,0,2064,0
70,81,0,2065,0
70,90,0,2066,0
70,103,0,2067,0
70,109,0,2068,0
70,118,0,2069,0
70,107,0,2070,0
70,96,0,2071,0
70,68,0,2072,0
70,69,0,2073,0
85,61,0,2074,0
85,63,0,2075,0
85,64,0,2076,0
85,65,0,2077,0
85,66,0,2078,0
85,67,0,2079,0
85,72,0,2080,0
85,73,0,2081,0
85,76,0,2082,0
85,79,0,2083,0
85,80,0,2084,0
85,86,0,2085,0
85,95,0,2086,0
85,106,0,2087,0
85,114,0,2088,0
85,115,0,2089,0
85,103,0,2090,0
85,117,0,2091,0
85,107,0,2092,0
85,96,0,2093,0
85,74,0,2094,0
85,78,0,2095,0
85,81,0,2096,0
85,82,0,2097,0
87,64,0,2098,0
87,65,0,2099,0
87,71,0,2100,0
87,72,0,2101,0
87,73,0,2102,0
87,76,0,2103,0
87,80,0,2104,0
87,83,0,2105,0
87,88,0,2106,0
87,92,0,2107,0
87,95,0,2108,0
87,108,0,2109,0
87,114,0,2110,0
87,116,0,2111,0
87,90,0,2112,0
87,103,0,2113,0
87,117,0,2114,0
87,118,0,2115,0
87,107,0,2116,0
87,23,0,2117,0
87,74,0,2118,0
92,61,0,2119,0
92,63,0,2120,0
92,65,0,2121,0
92,66,0,2122,0
92,71,0,2123,0
92,72,0,2124,0
92,75,0,2125,0
92,76,0,2126,0
92,80,0,2127,0
92,86,0,2128,0
92,88,0,2129,0
92,95,0,2130,0
92,108,0,2131,0
92,115,0,2132,0
92,116,0,2133,0
92,117,0,2134,0
92,118,0,2135,0
92,107,0,2136,0
92,96,0,2137,0
92,23,0,2138,0
92,68,0,2139,0
92,69,0,2140,0
92,82,0,2141,0
106,63,0,2142,0
106,65,0,2143,0
106,71,0,2144,0
106,72,0,2145,0
106,75,0,2146,0
106,79,0,2147,0
106,80,0,2148,0
106,83,0,2149,0
106,88,0,2150,0
106,95,0,2151,0
106,108,0,2152,0
106,113,0,2153,0
106,114,0,2154,0
106,116,0,2155,0
106,117,0,2156,0
106,118,0,2157,0
106,1,0,2158,0
106,22,0,2159,0
106,69,0,2160,0
106,74,0,2161,0
106,78,0,2162,0
106,81,0,2163,0
106,90,0,2164,0
108,63,0,2165,0
108,64,0,2166,0
108,65,0,2167,0
108,72,0,2168,0
108,73,0,2169,0
108,75,0,2170,0
108,79,0,2171,0
108,83,0,2172,0
108,86,0,2173,0
108,88,0,2174,0
108,95,0,2175,0
108,113,0,2176,0
108,115,0,2177,0
108,118,0,2178,0
108,68,0,2179,0
108,78,0,2180,0
108,82,0,2181,0
108,103,0,2182,0
22,1,0,2183,0
22,33,0,2184,0
22,65,0,2185,0
22,79,0,2186,0
22,116,0,2187,0
22,107,0,2188,0
23,5,0,2189,0
23,1,0,2190,0
23,33,0,2191,0
23,41,0,2192,0
23,56,0,2193,0
23,66,0,2194,0
23,76,0,2195,0
23,88,0,2196,0
23,113,0,2197,0
23,54,0,2198,0
23,78,0,2199,0
23,109,0,2200,0
23,58,0,2201,0
58,28,0,2202,0
58,33,0,2203,0
58,56,0,2204,0
58,54,0,2205,0
58,67,0,2206,0
58,71,0,2207,0
58,72,0,2208,0
58,83,0,2209,0
58,116,0,2210,0
58,117,0,2211,0
5,71,0,2212,0
5,73,0,2213,0
5,95,0,2214,0
5,114,0,2215,0
5,115,0,2216,0
5,116,0,2217,0
5,54,0,2218,0
5,68,0,2219,0
5,117,0,2220,0
5,1,0,2221,0
41,28,0,2222,0
41,56,0,2223,0
41,76,0,2224,0
41,80,0,2225,0
41,95,0,2226,0
41,103,0,2227,0
41,1,0,2228,0
56,33,0,2229,0
56,69,0,2230,0
56,118,0,2231,0
56,107,0,2232,0
56,1,0,2233,0
56,54,0,2234,0
64,63,0,2235,0
64,65,0,2236,0
64,67,0,2237,0
64,71,0,2238,0
64,72,0,2239,0
64,73,0,2240,0
64,75,0,2241,0
64,83,0,2242,0
64,88,0,2243,0
64,95,0,2244,0
64,113,0,2245,0
64,115,0,2246,0
64,116,0,2247,0
64,69,0,2248,0
64,78,0,2249,0
64,90,0,2250,0
64,103,0,2251,0
64,109,0,2252,0
64,118,0,2253,0
64,96,0,2254,0
66,71,0,2255,0
66,72,0,2256,0
66,73,0,2257,0
66,76,0,2258,0
66,79,0,2259,0
66,80,0,2260,0
66,113,0,2261,0
66,115,0,2262,0
66,116,0,2263,0
66,68,0,2264,0
66,74,0,2265,0
66,82,0,2266,0
66,90,0,2267,0
66,109,0,2268,0
66,118,0,2269,0
66,107,0,2270,0
66,54,0,2271,0
73,28,0,2272,0
73,33,0,2273,0
73,65,0,2274,0
73,67,0,2275,0
73,76,0,2276,0
73,80,0,2277,0
73,86,0,2278,0
73,88,0,2279,0
73,114,0,2280,0
73,116,0,2281,0
73,74,0,2282,0
73,82,0,2283,0
73,90,0,2284,0
73,103,0,2285,0
73,117,0,2286,0
73,107,0,2287,0
73,54,0,2288,0
73,68,0,2289,0
113,28,0,2290,0
113,63,0,2291,0
113,65,0,2292,0
113,79,0,2293,0
113,80,0,2294,0
113,83,0,2295,0
113,95,0,2296,0
113,116,0,2297,0
113,1,0,2298,0
113,68,0,2299,0
113,69,0,2300,0
113,78,0,2301,0
113,81,0,2302,0
113,82,0,2303,0
113,103,0,2304,0
113,109,0,2305,0
113,107,0,2306,0
113,96,0,2307,0
116,61,0,2308,0
116,63,0,2309,0
116,65,0,2310,0
116,67,0,2311,0
116,75,0,2312,0
116,79,0,2313,0
116,80,0,2314,0
116,83,0,2315,0
116,86,0,2316,0
116,88,0,2317,0
116,95,0,2318,0
116,114,0,2319,0
116,115,0,2320,0
116,69,0,2321,0
116,81,0,2322,0
116,103,0,2323,0
116,109,0,2324,0
109,61,0,2325,0
109,63,0,2326,0
109,65,0,2327,0
109,67,0,2328,0
109,71,0,2329,0
109,75,0,2330,0
109,76,0,2331,0
109,79,0,2332,0
109,80,0,2333,0
109,83,0,2334,0
109,86,0,2335,0
109,1,0,2336,0
109,68,0,2337,0
109,81,0,2338,0
109,90,0,2339,0
109,103,0,2340,0
109,114,0,2341,0
109,115,0,2342,0
109,117,0,2343,0
109,118,0,2344,0
118,61,0,2345,0
118,63,0,2346,0
118,67,0,2347,0
118,75,0,2348,0
118,76,0,2349,0
118,79,0,2350,0
118,80,0,2351,0
118,83,0,2352,0
118,86,0,2353,0
118,88,0,2354,0
118,69,0,2355,0
118,96,0,2356,0
71,61,0,2357,0
71,63,0,2358,0
71,65,0,2359,0
71,72,0,2360,0
71,75,0,2361,0
71,79,0,2362,0
71,86,0,2363,0
71,114,0,2364,0
71,115,0,2365,0
71,78,0,2366,0
71,81,0,2367,0
71,107,0,2368,0
71,96,0,2369,0
71,1,0,2370,0
95,61,0,2371,0
95,63,0,2372,0
95,65,0,2373,0
95,72,0,2374,0
95,76,0,2375,0
95,83,0,2376,0
95,86,0,2377,0
95,88,0,2378,0
95,114,0,2379,0
95,115,0,2380,0
95,117,0,2381,0
95,96,0,2382,0
95,68,0,2383,0
95,69,0,2384,0
95,74,0,2385,0
95,78,0,2386,0
95,90,0,2387,0
114,67,0,2388,0
114,80,0,2389,0
114,83,0,2390,0
114,86,0,2391,0
114,88,0,2392,0
114,115,0,2393,0
114,54,0,2394,0
114,68,0,2395,0
114,69,0,2396,0
114,74,0,2397,0
114,81,0,2398,0
114,82,0,2399,0
114,90,0,2400,0
114,96,0,2401,0
115,61,0,2402,0
115,65,0,2403,0
115,67,0,2404,0
115,72,0,2405,0
115,80,0,2406,0
115,74,0,2407,0
115,78,0,2408,0
115,81,0,2409,0
115,82,0,2410,0
115,96,0,2411,0
54,28,0,2412,0
54,33,0,2413,0
54,65,0,2414,0
54,67,0,2415,0
54,86,0,2416,0
54,88,0,2417,0
54,107,0,2418,0
68,67,0,2419,0
68,72,0,2420,0
68,80,0,2421,0
68,83,0,2422,0
68,86,0,2423,0
68,74,0,2424,0
68,78,0,2425,0
68,81,0,2426,0
68,82,0,2427,0
68,90,0,2428,0
68,96,0,2429,0
117,72,0,2430,0
117,75,0,2431,0
117,79,0,2432,0
117,83,0,2433,0
117,88,0,2434,0
117,1,0,2435,0
117,82,0,2436,0
117,90,0,2437,0
88,61,0,2438,0
88,63,0,2439,0
88,65,0,2440,0
88,76,0,2441,0
88,79,0,2442,0
88,80,0,2443,0
88,90,0,2444,0
88,96,0,2445,0
88,69,0,2446,0
33,28,0,2447,0
33,75,0,2448,0
33,83,0,2449,0
33,103,0,2450,0
33,1,0,2451,0
67,61,0,2452,0
67,65,0,2453,0
67,72,0,2454,0
67,75,0,2455,0
67,76,0,2456,0
67,79,0,2457,0
67,80,0,2458,0
67,83,0,2459,0
67,86,0,2460,0
67,103,0,2461,0
67,107,0,2462,0
67,96,0,2463,0
76,61,0,2464,0
76,63,0,2465,0
76,65,0,2466,0
76,75,0,2467,0
76,81,0,2468,0
76,90,0,2469,0
76,103,0,2470,0
76,96,0,2471,0
79,72,0,2472,0
79,83,0,2473,0
79,86,0,2474,0
79,103,0,2475,0
79,107,0,2476,0
79,96,0,2477,0
79,74,0,2478,0
79,78,0,2479,0
103,75,0,2480,0
103,69,0,2481,0
103,74,0,2482,0
103,90,0,2483,0
103,107,0,2484,0
28,80,0,2485,0
86,63,0,2486,0
86,72,0,2487,0
86,80,0,2488,0
86,83,0,2489,0
86,96,0,2490,0
86,69,0,2491,0
86,78,0,2492,0
86,82,0,2493,0
69,61,0,2494,0
69,63,0,2495,0
69,65,0,2496,0
69,75,0,2497,0
69,80,0,2498,0
69,83,0,2499,0
69,74,0,2500,0
69,78,0,2501,0
69,81,0,2502,0
69,96,0,2503,0
90,63,0,2504,0
90,80,0,2505,0
90,83,0,2506,0
90,1,0,2507,0
90,78,0,2508,0
90,82,0,2509,0
90,96,0,2510,0
72,61,0,2511,0
72,63,0,2512,0
72,80,0,2513,0
72,74,0,2514,0
72,78,0,2515,0
72,81,0,2516,0
72,82,0,2517,0
72,96,0,2518,0
72,1,0,2519,0
75,61,0,2520,0
75,63,0,2521,0
75,65,0,2522,0
75,80,0,2523,0
75,83,0,2524,0
75,82,0,2525,0
75,107,0,2526,0
80,61,0,2527,0
80,81,0,2528,0
80,82,0,2529,0
80,74,0,2530,0
80,78,0,2531,0
82,63,0,2532,0
82,65,0,2533,0
82,81,0,2534,0
82,83,0,2535,0
82,107,0,2536,0
82,96,0,2537,0
65,61,0,2538,0
65,83,0,2539,0
65,74,0,2540,0
65,96,0,2541,0
83,63,0,2542,0
83,107,0,2543,0
83,74,0,2544,0
83,78,0,2545,0
81,61,0,2546,0
81,1,0,2547,0
63,96,0,2548,0
61,74,0,2549,0
61,107,0,2550,0
107,74,0,2551,0
107,78,0,2552,0
74,78,0,2553,0
74,96,0,2554,0
0,4,1,0,0
0,6,1,1,0
0,7,1,2,0
0,8,1,3,0
0,9,1,4,0
0,14,1,5,0
0,15,1,6,0
0,16,1,7,0
0,18,1,8,0
0,20,1,9,0
0,24,1,10,0
0,25,1,11,0
0,26,1,12,0
0,27,1,13,0
0,30,1,14,0
0,34,1,15,0
0,35,1,16,0
0,36,1,17,0
0,37,1,18,0
0,40,1,19,0
0,42,1,20,0
0,47,1,21,0
0,48,1,22,0
0,50,1,23,0
0,51,1,24,0
0,57,1,25,0
0,59,1,26,0
0,60,1,27,0
0,93,1,28,0
0,111,1,29,0
0,52,1,30,0
4,8,1,31,0
4,9,1,32,0
4,16,1,33,0
4,18,1,34,0
4,20,1,35,0
4,24,1,36,0
4,25,1,37,0
4,30,1,38,0
4,31,1,39,0
4,34,1,40,0
4,36,1,41,0
4,37,1,42,0
4,40,1,43,0
4,42,1,44,0
4,50,1,45,0
4,59,1,46,0
4,39,1,47,0
4,49,1,48,0
4,19,1,49,0
4,52,1,50,0
4,38,1,51,0
4,45,1,52,0
4,53,1,53,0
4,23,1,54,0
4,5,1,55,0
4,41,1,56,0
4,56,1,57,0
6,9,1,58,0
6,10,1,59,0
6,11,1,60,0
6,14,1,61,0
6,15,1,62,0
6,26,1,63,0
6,31,1,64,0
6,34,1,65,0
6,35,1,66,0
6,47,1,67,0
6,50,1,68,0
6,55,1,69,0
6,32,1,70,0
6,38,1,71,0
6,46,1,72,0
6,22,1,73,0
6,23,1,74,0
6,56,1,75,0
6,116,1,76,0
7,8,1,77,0
7,9,1,78,0
7,10,1,79,0
7,15,1,80,0
7,24,1,81,0
7,26,1,82,0
7,27,1,83,0
7,30,1,84,0
